id_decision,parametre_observe,nom_standard_metier,variantes_associees,unite_source,unite_metier,unite_abh,source_table,colonne_valeur,volume_total,volume_non_null,nb_null,nb_non_numerique,nb_suspect,min_observe,max_observe,plage_abh,plage_biblio,statut_mapping,statut_unite,statut_valeur,statut_migration,action_recommandee,decision_metier,commentaire_metier,reference_biblio_principale
MIG-0416,Sélénium(mg/l),Se,Se | Sélénium | Sélénium(mg/l),mg/l,mg/L,,suivi_qualite_brg_garde_hebdo,val_qual_brg_garde_hebdo,182,22,160,0,0,5.0000000000000001E-3,5.0000000000000001E-3,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0417,Mn,Mn,Mn | Mn5 | Manganèse(mg/l),mg/L,mg/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,2,2,0,2,0,,,référence ABH non disponible,<= 0.08 ; frais typiques 0.001-0.2 mg/L,MAPPED_EXACT,UNIT_OK,FLAG_REQUIRED,OK_WITH_FLAG,appliquer règle de parsing + flag,,,WHO — Manganese fact sheet 2022 (https://cdn.who.int/media/docs/default-source/wash-documents/water-safety-and-quality/chemical-fact-sheets-2022/manganese-fact-sheet-2022.pdf)
MIG-0418,Tl,Tl,Tl,à confirmer,mg/L,,idp_2024_mesures_qualite_globale,val_qual,14,14,0,2,0,1.4E-2,0.11269999999999999,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0419,SF,SF,SF,g/L,UFC/100 mL,,mesures_qualite_barrages,val_qual_barr,134,134,0,0,0,0,89000,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0420,SF,SF,SF,g/L,UFC/100 mL,,mesures_qualite_nappes,val_qual_nap,2640,2640,0,0,0,0,1600000,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0421,SF,SF,SF,g/L,UFC/100 mL,,mesures_qualite_rivieres,val_qual_riv,1879,1879,0,0,0,0,100000000,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0422,SF,SF,SF,g/L,UFC/100 mL,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0423,SiO2(mg/l),SiO2,SiO2(mg/l),mg/l,mg/L,,suivi_qualite_brg_garde_hebdo,val_qual_brg_garde_hebdo,182,22,160,0,0,0.70899999999999996,7.99,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0424,SiO3,SiO3,SiO3,mg/L,mg/L,,mesures_qualite_barrages,val_qual_barr,37,37,0,0,0,0.5,30.06,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0425,SiO3,SiO3,SiO3,mg/L,mg/L,,mesures_qualite_nappes,val_qual_nap,3,3,0,0,0,16.05,36.200000000000003,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0426,SiO3,SiO3,SiO3,mg/L,mg/L,,mesures_qualite_rivieres,val_qual_riv,150,150,0,0,0,0,27.85,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0427,SiO3,SiO3,SiO3,mg/L,mg/L,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0428,Al,Al,Al | Aluminium(mg/l),à confirmer,mg/L,,idp_2024_mesures_qualite_globale,val_qual,46,46,0,1,0,5.4199999999999998E-2,35.57,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0429,SO3,SO3²-,SO3,à confirmer,mg/L,,mesures_qualite_rivieres,val_qual_riv,3,3,0,0,0,0,0.54,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0430,SO4,SO4²-,SO4 | SO4-- | SO4(mg/l) | SO42-_IC,mg/L,mg/L,,mesures_qualite_barrages,val_qual_barr,387,387,0,0,1,0.11700000000000001,777,référence ABH non disponible,<= 250 mg/L,MAPPED_BY_METIER_VARIANT,UNIT_OK,SUSPECT_OUTLIER,QUARANTINE_BEFORE_MIGRATION,mettre en quarantaine,,,US EPA — Secondary Drinking Water Standards: Guidance for Nuisance Chemicals (https://www.epa.gov/sdwa/secondary-drinking-water-standards-guidance-nuisance-chemicals)
MIG-0431,SO4,SO4²-,SO4 | SO4-- | SO4(mg/l) | SO42-_IC,mg/L,mg/L,,mesures_qualite_nappes,val_qual_nap,2618,2618,0,0,1,0,2039,référence ABH non disponible,<= 250 mg/L,MAPPED_BY_METIER_VARIANT,UNIT_OK,SUSPECT_OUTLIER,QUARANTINE_BEFORE_MIGRATION,mettre en quarantaine,,,US EPA — Secondary Drinking Water Standards: Guidance for Nuisance Chemicals (https://www.epa.gov/sdwa/secondary-drinking-water-standards-guidance-nuisance-chemicals)
MIG-0432,SO4,SO4²-,SO4 | SO4-- | SO4(mg/l) | SO42-_IC,mg/L,mg/L,,mesures_qualite_rivieres,val_qual_riv,1788,1788,0,0,1,0,17251,référence ABH non disponible,<= 250 mg/L,MAPPED_BY_METIER_VARIANT,UNIT_OK,SUSPECT_OUTLIER,QUARANTINE_BEFORE_MIGRATION,mettre en quarantaine,,,US EPA — Secondary Drinking Water Standards: Guidance for Nuisance Chemicals (https://www.epa.gov/sdwa/secondary-drinking-water-standards-guidance-nuisance-chemicals)
MIG-0433,SO4,SO4²-,SO4 | SO4-- | SO4(mg/l) | SO42-_IC,mg/L,mg/L,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,<= 250 mg/L,MAPPED_BY_METIER_VARIANT,UNIT_OK,VALID,OK_FOR_MIGRATION,migrer sans réserve particulière,,,US EPA — Secondary Drinking Water Standards: Guidance for Nuisance Chemicals (https://www.epa.gov/sdwa/secondary-drinking-water-standards-guidance-nuisance-chemicals)
MIG-0434,SO4--,SO4²-,SO4 | SO4-- | SO4(mg/l) | SO42-_IC,à confirmer,mg/L,,idp_2024_mesures_qualite_globale,val_qual,189,189,0,0,1,2.48,1959,référence ABH non disponible,<= 250 mg/L,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,US EPA — Secondary Drinking Water Standards: Guidance for Nuisance Chemicals (https://www.epa.gov/sdwa/secondary-drinking-water-standards-guidance-nuisance-chemicals)
MIG-0435,SO4(mg/l),SO4²-,SO4 | SO4-- | SO4(mg/l) | SO42-_IC,mg/l,mg/L,,suivi_qualite_brg_garde_hebdo,val_qual_brg_garde_hebdo,182,180,2,0,0,0.28100000000000003,248,référence ABH non disponible,<= 250 mg/L,MAPPED_BY_METIER_VARIANT,UNIT_OK,SUSPECT_OUTLIER,OK_WITH_FLAG,migrer avec contrôle standard,,,US EPA — Secondary Drinking Water Standards: Guidance for Nuisance Chemicals (https://www.epa.gov/sdwa/secondary-drinking-water-standards-guidance-nuisance-chemicals)
MIG-0436,SO42-_IC,SO4²-,SO4 | SO4-- | SO4(mg/l) | SO42-_IC,à confirmer,mg/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,127,127,0,0,1,3.43,2782,référence ABH non disponible,<= 250 mg/L,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,US EPA — Secondary Drinking Water Standards: Guidance for Nuisance Chemicals (https://www.epa.gov/sdwa/secondary-drinking-water-standards-guidance-nuisance-chemicals)
MIG-0437,somme anions_meq/l,Som_anions,somme anions_meq/l | somme anions_meq/l3 | somme anions_mg/l | somme anions_mg/l4,à confirmer,meq/L ou mg/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,89,89,0,0,0,2.3054828829999998,587.28159649999998,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0438,somme anions_meq/l3,Som_anions,somme anions_meq/l | somme anions_meq/l3 | somme anions_mg/l | somme anions_mg/l4,à confirmer,meq/L ou mg/L,,idp_2024_mesures_qualite_globale,val_qual,28,28,0,0,0,3.50430391,252.75308910000001,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0439,somme anions_mg/l,Som_anions,somme anions_meq/l | somme anions_meq/l3 | somme anions_mg/l | somme anions_mg/l4,mg/L,meq/L ou mg/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,89,89,0,0,0,134.44399999999999,21594.242999999999,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0440,somme anions_mg/l4,Som_anions,somme anions_meq/l | somme anions_meq/l3 | somme anions_mg/l | somme anions_mg/l4,mg/L,meq/L ou mg/L,,idp_2024_mesures_qualite_globale,val_qual,28,28,0,0,0,69.63,5451.94,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0441,Somme cations_meq/l,Som_cations,Somme cations_meq/l | Somme cations_mg/l,à confirmer,meq/L ou mg/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,89,89,0,0,0,2.3133092880000001,569.7290418,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0442,Somme cations_mg/l,Som_cations,Somme cations_meq/l | Somme cations_mg/l,mg/L,meq/L ou mg/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,89,89,0,0,0,41.164999999999999,12128.6,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0443,Sr,Sr,Sr,à confirmer,mg/L,,idp_2024_mesures_qualite_globale,val_qual,5,5,0,0,0,0.1099,39.229999999999997,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0444,sup_occupee_ha,Superficie_ha,sup_occupee_ha | sup_tot_ha | superficie_ha,ha,ha,,decharges_abhs,sup_occupee_ha,233,108,125,0,0,5.0000000000000001E-3,128,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0445,sup_tot_ha,Superficie_ha,sup_occupee_ha | sup_tot_ha | superficie_ha,ha,ha,,decharges_abhs,sup_tot_ha,233,128,105,0,0,0.02,700,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0446,superficie_ha,Superficie_ha,sup_occupee_ha | sup_tot_ha | superficie_ha,ha,ha,,step_abhs,superficie_ha,41,25,16,0,0,0.7,37,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0447,superficie_km2,Superficie_km2,superficie_km2 | surface_km2,km2,km²,,bassin_sebou,superficie_km2,1,1,0,0,0,40960.943620700011,40960.943620700011,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,HORS_PERIMETRE,REJECT_FROM_MIGRATION,hors périmètre migration des mesures,,,
MIG-0448,superficie_km2,Superficie_km2,superficie_km2 | surface_km2,km2,km²,,nappes_abhs,superficie_km2,17,17,0,0,0,25.365748460879999,4075.9107159881,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,HORS_PERIMETRE,REJECT_FROM_MIGRATION,hors périmètre migration des mesures,,,
MIG-0449,surface_km2,Superficie_km2,superficie_km2 | surface_km2,km2,km²,,bathymetries_barrages_abhs,surface_km2,62359,62359,0,0,0,0,132.12,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0450,t_air,T_air,t_air | T_Air | T_air | Temperature_Ambiante,à confirmer,°C,,idp_2024_src_pollution_globale,t_air,243,189,54,0,0,10,35,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0451,t_air,T_air,t_air | T_Air | T_air | Temperature_Ambiante,à confirmer,°C,,idp_2024_src_pollution_marche_cadre,t_air,148,127,21,0,0,10,37,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0452,T_Air,T_air,t_air | T_Air | T_air | Temperature_Ambiante,°C,°C,,mesures_qualite_barrages,val_qual_barr,420,420,0,0,0,7,108,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0453,T_Air,T_air,t_air | T_Air | T_air | Temperature_Ambiante,°C,°C,,mesures_qualite_nappes,val_qual_nap,2617,2617,0,0,0,4,88,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0454,T_Air,T_air,t_air | T_Air | T_air | Temperature_Ambiante,°C,°C,,mesures_qualite_rivieres,val_qual_riv,1995,1995,0,0,0,4,250,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0455,T_air,T_air,t_air | T_Air | T_air | Temperature_Ambiante,à confirmer,°C,,suivi_qualite_brg_garde_hebdo,val_qual_brg_garde_hebdo,182,182,0,0,0,9,42,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0456,T_air,T_air,t_air | T_Air | T_air | Temperature_Ambiante,à confirmer,°C,,suivi_qualite_sebou_jr,val_qual_sebou_jr,4572,4572,0,0,0,9,nan,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0457,T_Air,T_air,t_air | T_Air | T_air | Temperature_Ambiante,°C,°C,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0458,t_eau,T_eau,t_eau | T_eau,à confirmer,°C,,idp_2024_src_pollution_globale,t_eau,243,189,54,0,0,10.1,30.5,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0459,t_eau,T_eau,t_eau | T_eau,à confirmer,°C,,idp_2024_src_pollution_marche_cadre,t_eau,148,127,21,0,0,11,27.4,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0460,T_eau,T_eau,t_eau | T_eau,°C,°C,,mesures_qualite_barrages,val_qual_barr,420,420,0,0,0,6.4,81,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0461,T_eau,T_eau,t_eau | T_eau,°C,°C,,mesures_qualite_nappes,val_qual_nap,2658,2658,0,0,0,8.6,213,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0462,T_eau,T_eau,t_eau | T_eau,°C,°C,,mesures_qualite_rivieres,val_qual_riv,1995,1995,0,0,0,0,84.6,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0463,T_eau,T_eau,t_eau | T_eau,°C,°C,,suivi_qualite_brg_garde_hebdo,val_qual_brg_garde_hebdo,182,182,0,0,0,12.6,31.5,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0464,T_eau,T_eau,t_eau | T_eau,°C,°C,,suivi_qualite_sebou_jr,val_qual_sebou_jr,4572,4572,0,0,0,0,nan,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0465,T_eau,T_eau,t_eau | T_eau,°C,°C,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0466,TA,TA,TA | TA/Tas_°F | TA/Tas_meq/l | TA_°F | TA_meq/l,°F,meq/L,,mesures_qualite_barrages,val_qual_barr,70,70,0,0,0,0,3,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0467,TA,TA,TA | TA/Tas_°F | TA/Tas_meq/l | TA_°F | TA_meq/l,°F,meq/L,,mesures_qualite_nappes,val_qual_nap,2027,2027,0,0,0,0,20.6,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0468,TA,TA,TA | TA/Tas_°F | TA/Tas_meq/l | TA_°F | TA_meq/l,°F,meq/L,,mesures_qualite_rivieres,val_qual_riv,1100,1100,0,0,0,0,2114.982,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0469,TA,TA,TA | TA/Tas_°F | TA/Tas_meq/l | TA_°F | TA_meq/l,°F,meq/L,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0470,TA/Tas_°F,TA,TA | TA/Tas_°F | TA/Tas_meq/l | TA_°F | TA_meq/l,à confirmer,meq/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,89,89,0,0,0,0,0.52,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0471,TA/Tas_meq/l,TA,TA | TA/Tas_°F | TA/Tas_meq/l | TA_°F | TA_meq/l,à confirmer,meq/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,89,89,0,0,0,0,0.104,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0472,TA_°F,TA,TA | TA/Tas_°F | TA/Tas_meq/l | TA_°F | TA_meq/l,à confirmer,meq/L,,idp_2024_mesures_qualite_globale,val_qual,32,32,0,0,0,0,0,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0473,TA_meq/l,TA,TA | TA/Tas_°F | TA/Tas_meq/l | TA_°F | TA_meq/l,à confirmer,meq/L,,idp_2024_mesures_qualite_globale,val_qual,32,32,0,0,0,0,0,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0474,TAC,TAC,TAC | TAC/TACs_°F | TAC/TACs_meq/l | TAC_°F | TAC_meq/l,mg/L CaCO₃,meq/L,,mesures_qualite_barrages,val_qual_barr,71,71,0,0,0,2.8,1053,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0475,TAC,TAC,TAC | TAC/TACs_°F | TAC/TACs_meq/l | TAC_°F | TAC_meq/l,mg/L CaCO₃,meq/L,,mesures_qualite_nappes,val_qual_nap,2027,2027,0,0,0,0,1830,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0476,TAC,TAC,TAC | TAC/TACs_°F | TAC/TACs_meq/l | TAC_°F | TAC_meq/l,mg/L CaCO₃,meq/L,,mesures_qualite_rivieres,val_qual_riv,1103,1103,0,0,0,2.6,105105.5,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0477,TAC,TAC,TAC | TAC/TACs_°F | TAC/TACs_meq/l | TAC_°F | TAC_meq/l,mg/L CaCO₃,meq/L,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0478,Ba,Ba,Ba,à confirmer,mg/L,,idp_2024_mesures_qualite_globale,val_qual,46,46,0,1,0,1.6199999999999999E-2,15.91,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0479,DBO5,DBO5,DBO5 | DBO5_dec2h,mg O2/L,mg/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,39,39,0,1,0,0.76200000000000001,556,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0480,TAC_°F,TAC,TAC | TAC/TACs_°F | TAC/TACs_meq/l | TAC_°F | TAC_meq/l,à confirmer,meq/L,,idp_2024_mesures_qualite_globale,val_qual,32,32,0,0,0,10.9,68.8,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0481,TAC_meq/l,TAC,TAC | TAC/TACs_°F | TAC/TACs_meq/l | TAC_°F | TAC_meq/l,à confirmer,meq/L,,idp_2024_mesures_qualite_globale,val_qual,32,32,0,0,0,2.1800000000000002,13.76,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0482,Temperature_Ambiante,T_air,t_air | T_Air | T_air | Temperature_Ambiante,à confirmer,°C,,mesures_qualite_nappes,val_qual_nap,1,1,0,0,0,24,24,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0483,TH,TH,TH,°F,meq/L,,idp_2024_mesures_qualite_globale,val_qual,189,189,0,0,0,11.512099259999999,437.48447549999997,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0484,TH,TH,TH,°F,meq/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,89,89,0,0,0,6.41,600,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0485,TH,TH,TH,°F,meq/L,,mesures_qualite_barrages,val_qual_barr,50,50,0,0,0,0,1057.5155999999999,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0486,TH,TH,TH,°F,meq/L,,mesures_qualite_nappes,val_qual_nap,1608,1608,0,0,0,3.5,541.85,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0487,TH,TH,TH,°F,meq/L,,mesures_qualite_rivieres,val_qual_riv,806,806,0,0,0,0,19105.900000000001,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0488,TH,TH,TH,°F,meq/L,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
